text,translation,target
@isacullen Well shoot :/ I missed you too. I was craving my compy  So should've stayed home.,@isacullen Na toll :/ Ich habe dich auch vermisst. Ich hatte Lust auf meinen Computer. Ich hätte also zu Hause bleiben sollen.,0
@justkaty I blame josh &amp; bff ..she was sick earlier &amp; so was josh ,@justkaty Ich gebe Josh und bff die Schuld... sie war früher krank und Josh auch,0
@enrique305 Wow! 385 followers! I only have 41 ,@enrique305 Wow! 385 Follower! Ich habe nur 41,0
*Please upload photos onto the FB FORMAL group* ...pls make my life easier ,*Bitte lade Fotos in die FB FORMAL Gruppe hoch* ... bitte mach mir das Leben einfacher,0
@Tyrese4ReaL if so can you share that #Tupac Memory with us ,"@Tyrese4ReaL wenn ja, kannst du diese #Tupac Erinnerung mit uns teilen",4
wishing i had marvelous misadventures of flap jack on DVD ,"wünschte, ich hätte die wunderbaren Missgeschicke von Flapjack auf DVD",0
@RachelRoseberry @morganbritney....i started with my iced coffee as well  happy friday!,"@RachelRoseberry @morganbritney.... ich habe auch mit meinem Eiskaffee angefangen, fröhlichen Freitag!",4
@jkaymackey very good manners! ,@jkaymackey sehr gute Manieren!,4
@biancaduhh aww. i think someone put it up on youtube lol ,"@biancaduhh aww. Ich glaube, jemand hat es auf YouTube hochgeladen lol",4
"Having been at work since 8 I suppose one could leave now, except it being my first day and the CEO is seated behind me still ","Nachdem ich seit 8 Uhr gearbeitet habe, könnte man jetzt gehen, außer dass es mein erster Tag ist und der CEO immer noch hinter mir sitzt",4
@mikefoong lol i like challenges  the more impossible the more i want to try!,"@mikefoong lol ich mag Herausforderungen je unmöglicher, desto mehr will ich es versuchen!",4
@steveellwood There sure seems to be a lot of Cromarty in your life today.  Hope the weather stays fine for the fence painting.,"@steveellwood Heute scheint wirklich viel Cromarty in deinem Leben zu sein. Hoffe, das Wetter bleibt gut für das Zaunstreichen.",4
"Tough choices: Pay my phone bill, or go to New York, unfortunately they are both the same price ","Schwierige Entscheidungen: Meine Handyrechnung bezahlen oder nach New York fahren, leider kosten sie beide dasselbe",0
thanks to everyone following me  i have a bebo http://www.bebo.com/madison_pettisxx,"Danke an alle, die mir folgen ich habe ein Bebo http://www.bebo.com/madison_pettisxx",4
"Ugh, after spending the night at peoples houses so much, just being at my house alone is rrreeeaaallllyyyy lame! ","Ugh, nachdem ich so viel in anderen Häusern übernachtet habe, ist es wirklich langweilig, alleine in meinem Haus zu sein!",0
on the way to the airport ,auf dem Weg zum Flughafen,4
Thinks he's getting sick ,"Denkt, dass er krank wird",0
@RudeBoy28 Remember me? ,@RudeBoy28 Erinnerst du dich an mich?,4
day 2 w/o my iphone is not goin so good ,Tag 2 ohne mein iPhone läuft nicht so gut,0
"@Vickeretta Nooooo, i reckon Alan likes it. It's different, it's a risk - he likes risk takers. C'mon Yas! ","@Vickeretta Nein, ich glaube Alan mag es. Es ist anders, es ist ein Risiko - er mag Risikoträger. Komm schon Yas!",0
I am beyond exhausted today.  I have absolutely no motivation to do anything. Plus a nasty headache. ,"Ich bin heute überhaupt erschöpft. Ich habe absolut keine Motivation, irgendetwas zu tun. Dazu noch starke Kopfschmerzen.",0
"for my very short #followfriday, some new tweeps that I have found very interesting  @SDArtJournal @dwellephant @ranchovalencia","für meinen sehr kurzen #followfriday, einige neue Leute, die ich sehr interessant gefunden habe @SDArtJournal @dwellephant @ranchovalencia",4
@metawops It depends on how much followers you have... ,"@metawops Es hängt davon ab, wie viele Follower du hast...",0
@goldenspines Twitter often does weird stuff.  ,@goldenspines Twitter macht oft seltsame Sachen.,4
"Sara graduates on Thursday, I am sooo not ready for this!   I don't want her to grow up.","Sara macht am Donnerstag ihren Abschluss, ich bin so überhaupt nicht bereit dafür! Ich will nicht, dass sie erwachsen wird.",0
"@UmAlawi lol nooo, I've been on here for months and have a way worse attn span  But, ok, maybe ;) *watch out for me*","@UmAlawi lol nein, ich bin seit Monaten hier und habe eine viel schlechtere Aufmerksamkeitsspanne Aber, okay, vielleicht ;) *pass auf mich auf*",4
right I am off to the hospital  seeya later ,"So, ich gehe ins Krankenhaus, bis später",4
does not like the heat. I think I have been bitten and I can't stop sneezing ,"mag die Hitze nicht. Ich glaube, ich wurde gestochen und kann nicht aufhören zu niesen",0
@martinbrossman Sorry to hear that Martin   Give her my best!,"@martinbrossman Es tut mir leid, das zu hören, Martin. Grüß sie von mir!",0
headache still not lifted. additional symptoms. looks like pill-popping all day ,"Kopfschmerzen sind immer noch nicht weg. Zusätzliche Symptome. Sieht aus, als würde ich den ganzen Tag Pillen schlucken.",0
sending out paper work to tax commission to have the process to get the title for my bike so i can do the major repairs ,"Sende Unterlagen an die Steuerkommission, um den Prozess zur Erlangung des Titels für mein Motorrad zu starten, damit ich die größeren Reparaturen durchführen kann.",4
Highland Wildlife park today yeyyy  Yuri and Sasha the tiggies....shorrttssssss aye,"Heute Highland Wildlife Park, juchu! Yuri und Sasha, die Tigermännchen... kurze Hosen, ja.",4
"@amandapiell Oh, I'm a girl, and gaming computers are awesome - they support better graphics and sound, so games are pretty and don't lag ","@amandapiell Oh, ich bin ein Mädchen, und Gaming-Computer sind großartig - sie unterstützen bessere Grafik und Sound, sodass Spiele hübsch aussehen und nicht ruckeln.",4
"just woke up, ive been asleep sine 4 hah. i dont feel good  &amp; the people i used to steal internet from, moved. so text (: instead of m ...","Gerade aufgewacht, war seit 4 Uhr am Schlafen. Mir geht es nicht gut und die Leute, von denen ich früher Internet geklaut habe, sind umgezogen. Also lieber eine SMS schicken statt...",0
dang i thought the Jonas Brother's were done performing but there was more. Dang i'm an idiot.  i guess youtube.,"Mist, ich dachte, die Jonas Brothers hätten mit dem Auftritt aufgehört, aber es ging weiter. Mist, ich bin ein Idiot. Ich schätze, YouTube.",0
"@ChicMom well, good luck! ","@ChicMom Na dann, viel Glück!",4
"@tommcfly hey Tom, I'm waiting for you back to Brazil cuz I didn't go to your last concert here  are you coming in October?","@tommcfly Hey Tom, ich warte darauf, dass du wieder nach Brasilien kommst, weil ich nicht zu deinem letzten Konzert hier gegangen bin. Kommst du im Oktober?",0
"@davehodg Ah mate, enjoy  We'll be thinking of you from the stuffy halls!","@davehodg Oh Kumpel, genieß es. Wir werden an dich denken aus den stickigen Hallen!",4
I can lose a lover but i cant lose a friend.  ESOTSM;,"Ich kann einen Liebhaber verlieren, aber ich kann keinen Freund verlieren. ESOTSM;",0
@Jason_Manford figuring that out has just ruined my childhood. ,@Jason_Manford Das herauszufinden hat meine Kindheit gerade ruiniert.,0
@lilygetcrunkk septum and you are coming ,@lilygetcrunkk Septum und du kommst.,4
"@jnyemb oh no way, you can't do that! Sooo unfair ","@jnyemb Oh nein, das kannst du nicht machen! Sooo unfair.",0
"Working hard on a beautiful day!! Yeaaaah!!  in St. Francis, WI http://loopt.us/vV5jZw.t","Fleißig an einem schönen Tag!! Jeah!! in St. Francis, WI http://loopt.us/vV5jZw.t",4
#myweakness  Is music and i live to meet the people who make it ,"#myweakness Ist Musik und ich lebe dafür, die Leute kennenzulernen, die sie machen.",4
"ahh, too much work!  im gonna have to skip walking home for lunch to watch cartoons  ","Ach, zu viel Arbeit! Ich muss wohl das Spazierengehen zur Mittagspause auslassen, um Cartoons zu schauen.",0
"Waaah, asshat at CVS yesterday shortchanged me  I paid 10$ for chips.","Waaah, der Idiot bei CVS hat mir gestern zu wenig Wechselgeld gegeben. Ich habe 10$ für Chips bezahlt.",0
"My dad wiped our comp hard drive cuz hes weird, so i cant watch buckley on blogtv  34 more minutes  &lt;!itsabby!&gt;","Mein Vater hat unsere Computerfestplatte gelöscht, weil er komisch ist, also kann ich Buckley nicht auf BlogTV sehen. Noch 34 Minuten. &lt;!itsabby!&gt;",0
Morning world. It's a beautiful day  Here's hoping for some pathetic fallacy,Guten Morgen Welt. Es ist ein wunderschöner Tag. Hoffen wir auf etwas pathetische Fallacy.,4
@weisslu well if you are ever bored.... I'd give it a go! ,"@weisslu Nun, wenn du jemals gelangweilt bist.... würde ich es versuchen!",4
"Mornin all! Slept thro bleddy alarm again!! I'm sooo late, #followfriday recs to come later in the day. Have a good Friday ","Guten Morgen! Wieder mal den verdammten Wecker verschlafen!! Ich bin sooo spät dran, #followfriday Empfehlungen kommen später am Tag. Einen schönen Freitag noch.",4
"@Mr_SOS thanks, always nice to start my morning with my husband putting me down   ...... j/k....... sort of ;)","@Mr_SOS Danke, immer schön, den Morgen damit zu beginnen, dass mein Mann mich runterputzt...... scherzhaft...... irgendwie ;)",0
@JudahGabriel i wish i had that much to say ,"@JudahGabriel Ich wünschte, ich hätte so viel zu sagen.",0
so tired waking up at 610 D: mathh finallL  then win! then home&lt;3,"So müde, um 6:10 Uhr aufzuwachen D: Matheprüfung dann gewinnen! Dann nach Hause&lt;3",4
is shattered but happy that she completed the Race for Life. ,"ist erschöpft, aber glücklich, dass sie das Rennen für das Leben abgeschlossen hat.",4
getting ready for Jonathan Coulton (and Paul and Storm) in Atlanta! Hoping for First of May&quot;  #jocorequests,"mache mich bereit für Jonathan Coulton (und Paul und Storm) in Atlanta! Hoffe auf ""First of May"" #jocorequests",4
"@carltonf @travisfitzwater Carlton better get on it. I just lapped him!  2256 followers as of this morning. ;) Travis, I'm comin' for ya! ","@carltonf @travisfitzwater Carlton sollte sich beeilen. Ich habe ihn gerade überholt! 2256 Follower bis heute Morgen. ;) Travis, ich komme!",4
@Yelovesit hell yea cutie ,"@Yelovesit Oh ja, Süßer",4
@CaraNScott AWW 5ME I miss you too! I wish I were there  Have you had any CalPis yet? Drink some for me ,"@CaraNScott AWW 5ME Ich vermisse dich auch! Ich wünschte, ich wäre dort. Hast du schon CalPis gehabt? Trink etwas für mich",0
"@forcystus arrrgh, at least you got into stats.  i failed diagnostic exam so i lost my spot. ;_;","@forcystus arrrgh, zumindest bist du in Statistik reingekommen. Ich habe die Diagnoseprüfung nicht bestanden, also habe ich meinen Platz verloren. ;_;",0
changed my profile photo. Hope it looks nice! ,"habe mein Profilfoto geändert. Hoffe, es sieht gut aus!",4
Ass of a mosquito bite. ARGH. It's bleeding ,Ein Arsch von einem Mückenstich. ARGH. Es blutet,0
In fairness. He smells good. ,Im Ernst. Er riecht gut.,4
@eve76 it would be fine if max and erma gave away those tasty salads each day. lol ,"@eve76 es wäre in Ordnung, wenn Max und Erma diese leckeren Salate jeden Tag verschenken würden. lol",4
cant wait to get away for the weekend. finals tomorrow and off to the river to get my tan on ,"kann es kaum erwarten, übers Wochenende wegzukommen. Morgen Prüfungen und dann ab an den Fluss, um braun zu werden",4
Fast Food For Lunch! ,Fast Food zum Mittagessen!,0
"Arrived at Funchal,very hot and beer cold!  pics later.","In Funchal angekommen, sehr heiß und das Bier kalt! Bilder später.",4
@marielenh Try adding/changing bio. It worked for me  for some strange reason... :S,"@marielenh Versuche, die Bio hinzuzufügen/zu ändern. Bei mir hat es aus irgendeinem seltsamen Grund funktioniert... :S",4
@lalamana @souljaboytellem maybe coz of hight hill. Tc ,@lalamana @souljaboytellem vielleicht wegen des hohen Hügels. Passt auf.,4
i wish we had more home movies... everyone kind of gave up on them when i was like three ,"Ich wünschte, wir hätten mehr Heimvideos... alle haben irgendwie aufgehört, als ich etwa drei Jahre alt war.",0
"@potentiate My wife told me about the green avatars yesterday, but I didn't get around to doing something about it until today. ","Meine Frau hat mir gestern von den grünen Avataren erzählt, aber ich bin erst heute dazu gekommen, etwas dagegen zu unternehmen.",0
"Poor Dyno  he's okay though, he didn't get flushed all the way!","Armer Dyno, ihm geht es aber gut, er wurde nicht komplett weggespült!",0
@OrganicLisa WELCOME TO THE TWITESPHERE! IÂ´m leaving the Galapagos today. Sad  That does mean one day closer to seeing you again though!!,"WILLKOMMEN IN DER TWITTERSPHÄRE! Ich verlasse heute die Galapagosinseln. Traurig. Aber das bedeutet auch, dass wir uns bald wiedersehen!",0
sign up for the Mt Dew sweepstakes and win prizes! http://tinyurl.com/mtdewtokens ,Melde dich für das Mt Dew Gewinnspiel an und gewinne Preise! http://tinyurl.com/mtdewtokens,4
Just got on to do college work thinking bout my baby darnell. ,"Habe gerade angefangen, College-Arbeiten zu erledigen und denke an mein Baby Darnell.",0
Jean Michel Jarre concert tomorrow  gotta work 7-3 before though ,"Jean Michel Jarre Konzert morgen, muss aber vorher von 7 bis 3 arbeiten.",0
@surfygurlx cheer up ,@surfygurlx Kopf hoch!,0
@iamtherumour_ annnie babes!  i have to revise for busman  give me sympathy. hahaha,"@iamtherumour_ Annie Liebling! Ich muss für BWL lernen, gib mir etwas Mitgefühl. Haha.",4
has been driven indoors - away from her bedding plants - by the rain  ,Wurde durch den Regen ins Haus getrieben - weg von ihren Blumenbeeten.,0
@fromblueskies ESPN bought the football from Setanta ,@fromblueskies ESPN hat den Fußball von Setanta gekauft.,0
wake up early tomorrow . ,Morgen früh aufwachen.,0
Yeah. It's sad. ,Ja. Es ist traurig.,0
@bondscoop thanks -- no wonder I couldn't find it. I 'll take my $$ out of the mattress now. ,"@bondscoop Danke - kein Wunder, dass ich es nicht finden konnte. Ich werde mein Geld jetzt nicht mehr unter der Matratze verstecken.",4
What is common between Chidambaram and George Bush  http://news.oneindia.in/2009/04/07/sikh-journalist-hurls-shoe-at-p-chidambaram.html,Was haben Chidambaram und George Bush gemeinsam? http://news.oneindia.in/2009/04/07/sikh-journalist-hurls-shoe-at-p-chidambaram.html,0
@embeep sorry about your sadness  I'll be home next weeked. we can faff about and stalk celebs on twitter,@embeep Tut mir leid wegen deiner Traurigkeit. Ich bin nächstes Wochenende zu Hause. Wir können herumhängen und Promis auf Twitter stalken.,0
@kool_aid LMAO!  woo-hoo! You made me laugh big time today! Thanks. ,@kool_aid LMAO! Juhu! Du hast mich heute wirklich zum Lachen gebracht! Danke.,4
Twitter is .... somehow borring... ,Twitter ist... irgendwie langweilig...,0
I.....want to.......go........home........ ,Ich... will... nach... Hause...,0
@CorkyIsCrazy Night ,@CorkyIsCrazy Gute Nacht.,4
@hubert_tay @inspirebel I have been cabbing cos can claim from company muahaha!  I miss you guys too!,"@hubert_tay @inspirebel Ich bin mit dem Taxi gefahren, weil ich es von der Firma abrechnen kann muahaha! Ich vermisse euch auch!",4
"@rustyrockets i think, mr brand, that u at least owe us a few tweets after abandoning us uk girlies for LA  xx","@rustyrockets Ich denke, Herr Brand, dass Sie uns zumindest ein paar Tweets schulden, nachdem Sie uns britischen Mädels für LA verlassen haben xx",0
i want more cashew nuts but my braces can't handle it anymore *stares at the cashew nuts* huhu ,"Ich möchte mehr Cashewnüsse, aber meine Zahnspange kann es nicht mehr aushalten *starrt auf die Cashewnüsse* huhu",0
thinking of this problem. i dont know whats going on actually. ,"Denke über dieses Problem nach. Ich weiß eigentlich nicht, was los ist.",0
"Finished the first day of Bridges. Exhausted, but happy ","Erster Tag der Bridges beendet. Erschöpft, aber glücklich",4
@indiemoviemaker thanks 4 including me in your shoutout ,"@indiemoviemaker Danke, dass du mich in deinem Gruß erwähnt hast",4
"@lilyroseallen ah, how lovely  i hope you have a peaceful and relaxing day! truly cannot wait to see you in australia. x","@lilyroseallen Oh, wie schön. Ich hoffe, du hast einen friedlichen und entspannten Tag! Ich kann es wirklich kaum erwarten, dich in Australien zu sehen. x",4
@LadyParadis Ah. I figured you probably were or kept a very punishing schedule. ,"@LadyParadis Ah. Ich dachte, du warst wahrscheinlich sehr beschäftigt oder hattest einen sehr straffen Zeitplan.",4
"@thomaskattus you asked about my SF schedule, dahling...maybe next time ","@thomaskattus Du hast nach meinem SF-Zeitplan gefragt, Liebling...vielleicht beim nächsten Mal",4
Note 2 All: Premier Issue Arriving October instead of September.  Extra month to get it juuuuuuuust right  ,"Hinweis an alle: Die Erstausgabe erscheint im Oktober anstelle von September. Ein zusätzlicher Monat, um es genau richtig zu machen",4
torrents are taking foreverrrr. why is it so slow  fuck you youtube for halting my tv watching.,"Torrents dauern ewig. Warum ist es so langsam? Verdammt, YouTube, dass du mein Fernsehen unterbrochen hast.",0
Waiting for mum friend to come he gonna teach me how to drive a land rover  luuv big cars ;) ,"Warte darauf, dass mein Kumpel kommt, er wird mir beibringen, wie man einen Land Rover fährt. Ich liebe große Autos ;)",4
"Got back from working at the Foster's, then hung out with Brooke and Holly for a bit. ","Bin von der Arbeit bei Foster's zurückgekommen, dann habe ich ein bisschen mit Brooke und Holly abgehangen.",4
Enjoying the public holiday .... at the office ,Genieße den Feiertag....im Büro,0
@vern28 aww thanks!  its getting better yea... how are ya so far? &lt;3,"@vern28 Aww danke! Es wird besser, ja... wie geht es dir bisher? &lt;3",4
@meriel awww ull get it soon enough ,"@meriel Awww, du wirst es bald genug bekommen",4
@shamim86 Want to swap? ,@shamim86 Willst du tauschen?,4
won tickets to see the jonas brothers (: ...but of course I can't go ,"Habe Tickets gewonnen, um die Jonas Brothers zu sehen (: ...aber natürlich kann ich nicht gehen",0
@philwill Your target speed for our &quot;race&quot; will be revised accordingly ,"@philwill Ihre Zielgeschwindigkeit für unser ""Rennen"" wird entsprechend überarbeitet",4
I didn't get my free coke glass ,Ich habe mein kostenloses Cola-Glas nicht bekommen,0
"just had lunch...lol btw, good afternoon ppl ","Ich habe gerade zu Mittag gegessen...lol übrigens, guten Nachmittag Leute",4
"@riskyrevenge Wait, what? Sick? ","@riskyrevenge Warte, was? Krank?",0
@syazanaa I'm hungry la.  Healthy food is SO not satisfying.,@syazanaa Ich habe Hunger. Gesundes Essen ist SO überhaupt nicht befriedigend.,0
@tommcfly please tom! say 'hola' to the argentinian fans! ,@tommcfly Bitte Tom! Grüße die argentinischen Fans mit 'Hola'!,4
@30daysofbikram Go you!  Only 11 more days to go. Have you tried doing doubles?,"@30daysofbikram Weiter so! Nur noch 11 Tage. Hast du schon versucht, doppelt zu machen?",4
@SCottNYdam:  Hope you're mending up well.  I look forward to seeing you buzzing around France soon.  ,"@SCottNYdam: Hoffe, du erholst dich gut. Ich freue mich darauf, dich bald in Frankreich herumwuseln zu sehen.",4
"@Porfix haha of course I'd say that the Dutch are just a tad cuter  But still, berlin and its inhabitants are the best!","@Porfix Haha natürlich würde ich sagen, dass die Niederländer nur ein bisschen niedlicher sind. Aber trotzdem, Berlin und seine Bewohner sind die besten!",4
"@jenwoodhouse well technically May ran outta days, you &amp; I don't have to call it June if we don't wanna  lol","@jenwoodhouse Technisch gesehen sind die Tage im Mai vorbei, du und ich müssen es nicht Juni nennen, wenn wir nicht wollen lol",4
I'm gonna cuddle with my dog and play Donkey Kong. My life is pathetic ,Ich werde mit meinem Hund kuscheln und Donkey Kong spielen. Mein Leben ist erbärmlich,4
@FrauEngel And I DO love Mars Planets. Loved them before they were out in Germany. British shops are the best ,"@FrauEngel Und ich LIEBE Mars Planets. Ich mochte sie schon, bevor sie in Deutschland erhältlich waren. Britische Geschäfte sind die besten",4
"@jldavid Hey, nice new pic! Sounds like you had a good trip. ","@jldavid Hey, schönes neues Bild! Klingt nach einer guten Reise.",4
I'm extrememly lonely right now! Everyone is out and I'm stuck here doing Maths revision...against my will! Boo! ,Ich bin gerade extrem einsam! Alle sind draußen und ich sitze hier fest und mache Mathe-Übungen... gegen meinen Willen! Pfui!,0
"Of course, as always, Jerry wants some tweaks to the covers... Bah! It wouldn't annoy me so much if he wasn't right ","Natürlich, wie immer, will Jerry einige Änderungen an den Covern... Bah! Es würde mich nicht so sehr stören, wenn er nicht recht hätte",4
"I miss my friends, I miss my family, I miss my old town! i wanna back home  i dont wanna be here","Ich vermisse meine Freunde, ich vermisse meine Familie, ich vermisse meine alte Stadt! Ich will nach Hause zurück, ich will nicht hier sein",0
@ESPN_ProdGirl thanks. we had a good team working on this. More stuff to come. ,"@ESPN_ProdGirl Danke. Wir hatten ein gutes Team, das daran gearbeitet hat. Es kommen noch mehr Sachen.",4
por fin viernesssssssssssssssssssssssssssssssss... ,Endlich Freitag...,4
@MomaMiaCL welcome moma to Twitter! ,@MomaMiaCL Willkommen Moma bei Twitter!,4
"@vickixashton i have.. 19 days left, and.. I Have 10 exams left! ",@vickixashton Ich habe noch 19 Tage und... Ich habe noch 10 Prüfungen!,0
@billy_norris Enjoy the view! Do you have any more pics to share with us? ,"@billy_norris Genieße die Aussicht! Hast du noch mehr Bilder, die du mit uns teilen möchtest?",4
"lol she is definatley insane,if you couldnt tell from the start then you wernt paying much attention ppl!! ","lol sie ist definitiv verrückt, wenn du es nicht von Anfang an gemerkt hast, hast du nicht viel Aufmerksamkeit geschenkt Leute!!",4
