text,translation,target
"Mornin all! Slept thro bleddy alarm again!! I'm sooo late, #followfriday recs to come later in the day. Have a good Friday ","Bonjour à tous! J'ai encore dormi à travers le maudit réveil!! Je suis tellement en retard, les recommandations #followfriday viendront plus tard dans la journée. Passez un bon vendredi",4
"@Mr_SOS thanks, always nice to start my morning with my husband putting me down   ...... j/k....... sort of ;)","@Mr_SOS merci, c'est toujours agréable de commencer ma matinée avec mon mari qui me rabaisse... enfin, je plaisante... en partie ;)",0
@JudahGabriel i wish i had that much to say ,@JudahGabriel j'aimerais avoir autant à dire,0
so tired waking up at 610 D: mathh finallL  then win! then home&lt;3,tellement fatiguée de me réveiller à 6h10 D: enfin les maths! puis la victoire! puis à la maison&lt;3,4
is shattered but happy that she completed the Race for Life. ,est épuisée mais heureuse d'avoir terminé la Course pour la Vie.,4
getting ready for Jonathan Coulton (and Paul and Storm) in Atlanta! Hoping for First of May&quot;  #jocorequests,"se prépare pour Jonathan Coulton (et Paul and Storm) à Atlanta! En espérant ""First of May"" #jocorequests",4
"@carltonf @travisfitzwater Carlton better get on it. I just lapped him!  2256 followers as of this morning. ;) Travis, I'm comin' for ya! ","@carltonf @travisfitzwater Carlton ferait mieux de se dépêcher. Je viens de le dépasser! 2256 abonnés ce matin. ;) Travis, j'arrive!",4
@Yelovesit hell yea cutie ,@Yelovesit oh ouais mignon,4
@CaraNScott AWW 5ME I miss you too! I wish I were there  Have you had any CalPis yet? Drink some for me ,@CaraNScott AWW 5ME tu me manques aussi! J'aimerais être là. As-tu déjà bu du CalPis? Bois-en pour moi,0
"@forcystus arrrgh, at least you got into stats.  i failed diagnostic exam so i lost my spot. ;_;","@forcystus argh, au moins tu as réussi à entrer en stats. J'ai échoué à l'examen diagnostique donc j'ai perdu ma place. ;_;",0
changed my profile photo. Hope it looks nice! ,changé ma photo de profil. J'espère qu'elle est jolie!,4
Ass of a mosquito bite. ARGH. It's bleeding ,Une piqûre de moustique. ARGH. Ça saigne,0
In fairness. He smells good. ,Pour être honnête. Il sent bon.,4
@eve76 it would be fine if max and erma gave away those tasty salads each day. lol ,@eve76 ce serait bien si Max et Erma offraient ces salades savoureuses chaque jour. lol,4
cant wait to get away for the weekend. finals tomorrow and off to the river to get my tan on ,j'ai hâte de partir pour le week-end. examens demain et direction la rivière pour bronzer,4
Fast Food For Lunch! ,Fast Food Pour le déjeuner!,0
"Arrived at Funchal,very hot and beer cold!  pics later.","Arrivé à Funchal, très chaud et bière froide! photos plus tard.",4
@marielenh Try adding/changing bio. It worked for me  for some strange reason... :S,@marielenh Essayez d'ajouter/changer la bio. Ça a marché pour moi pour une raison étrange... :S,4
@lalamana @souljaboytellem maybe coz of hight hill. Tc ,@lalamana @souljaboytellem peut-être à cause de la colline escarpée. Prends soin,4
i wish we had more home movies... everyone kind of gave up on them when i was like three ,Je souhaite que nous ayons plus de films de famille... tout le monde a un peu abandonné quand j'avais environ trois ans.,0
"@potentiate My wife told me about the green avatars yesterday, but I didn't get around to doing something about it until today. ","@potentiate Ma femme m'a parlé des avatars verts hier, mais je n'ai pas eu le temps de m'en occuper avant aujourd'hui.",0
"Poor Dyno  he's okay though, he didn't get flushed all the way!","Pauvre Dyno, il va bien cependant, il n'a pas été complètement jeté !",0
@OrganicLisa WELCOME TO THE TWITESPHERE! IÂ´m leaving the Galapagos today. Sad  That does mean one day closer to seeing you again though!!,@OrganicLisa BIENVENUE DANS LE TWITESPHERE ! Je quitte les Galapagos aujourd'hui. Triste. Cela signifie cependant un jour de plus avant de te revoir !!,0
sign up for the Mt Dew sweepstakes and win prizes! http://tinyurl.com/mtdewtokens ,Inscrivez-vous au concours Mt Dew et gagnez des prix ! http://tinyurl.com/mtdewtokens,4
Just got on to do college work thinking bout my baby darnell. ,Je viens de me connecter pour travailler sur mes études universitaires en pensant à mon bébé Darnell.,0
Jean Michel Jarre concert tomorrow  gotta work 7-3 before though ,"Concert de Jean Michel Jarre demain, mais je dois travailler de 7h à 15h avant.",0
@surfygurlx cheer up ,@surfygurlx remonte le moral.,0
@iamtherumour_ annnie babes!  i have to revise for busman  give me sympathy. hahaha,"@iamtherumour_ Annie chérie ! Je dois réviser pour le cours de gestion, donne-moi de la sympathie. Hahaha.",4
has been driven indoors - away from her bedding plants - by the rain  ,a été contrainte de rentrer à l'intérieur - loin de ses plantes en pot - à cause de la pluie.,0
@fromblueskies ESPN bought the football from Setanta ,@fromblueskies ESPN a acheté les droits de diffusion du football à Setanta.,0
wake up early tomorrow . ,Réveille-toi tôt demain.,0
Yeah. It's sad. ,Oui. C'est triste.,0
@bondscoop thanks -- no wonder I couldn't find it. I 'll take my $$ out of the mattress now. ,@bondscoop merci - pas étonnant que je ne puisse pas le trouver. Je vais retirer mon argent du matelas maintenant.,4
What is common between Chidambaram and George Bush  http://news.oneindia.in/2009/04/07/sikh-journalist-hurls-shoe-at-p-chidambaram.html,Quel est le point commun entre Chidambaram et George Bush http://news.oneindia.in/2009/04/07/sikh-journalist-hurls-shoe-at-p-chidambaram.html,0
@embeep sorry about your sadness  I'll be home next weeked. we can faff about and stalk celebs on twitter,@embeep désolé pour ta tristesse. Je serai à la maison le week-end prochain. On pourra traîner et traquer des célébrités sur Twitter.,0
@kool_aid LMAO!  woo-hoo! You made me laugh big time today! Thanks. ,@kool_aid MDR ! You m'as bien fait rire aujourd'hui ! Merci.,4
Twitter is .... somehow borring... ,Twitter est... d'une certaine manière ennuyeux...,0
I.....want to.......go........home........ ,Je... veux... rentrer... chez... moi...,0
@CorkyIsCrazy Night ,@CorkyIsCrazy Nuit.,4
@hubert_tay @inspirebel I have been cabbing cos can claim from company muahaha!  I miss you guys too!,J'ai pris un taxi car je peux le réclamer à la compagnie muahaha! Vous me manquez aussi!,4
"@rustyrockets i think, mr brand, that u at least owe us a few tweets after abandoning us uk girlies for LA  xx",Je veux plus de noix de cajou mais mes bagues ne peuvent plus le supporter *fixe les noix de cajou* huhu,0
i want more cashew nuts but my braces can't handle it anymore *stares at the cashew nuts* huhu ,Réfléchissant à ce problème. Je ne sais pas ce qui se passe en réalité.,0
thinking of this problem. i dont know whats going on actually. ,"Fin de la première journée de Bridges. Épuisé, mais heureux",0
"Finished the first day of Bridges. Exhausted, but happy ","Torrents prennent une éternité. Pourquoi c'est si lent, fuck you youtube pour avoir interrompu mon visionnage de la télé.",4
@indiemoviemaker thanks 4 including me in your shoutout ,"En attente de mon ami pour m'apprendre à conduire un land rover, j'adore les grosses voitures ;)",4
"@lilyroseallen ah, how lovely  i hope you have a peaceful and relaxing day! truly cannot wait to see you in australia. x","De retour du travail chez Foster's, puis j'ai passé du temps avec Brooke et Holly un peu.",4
@LadyParadis Ah. I figured you probably were or kept a very punishing schedule. ,Profiter du jour férié... au bureau,4
"@thomaskattus you asked about my SF schedule, dahling...maybe next time ",J'ai gagné des billets pour voir les Jonas Brothers (: ... mais bien sûr je ne peux pas y aller,4
Note 2 All: Premier Issue Arriving October instead of September.  Extra month to get it juuuuuuuust right  ,Je n'ai pas eu mon verre de coca-cola gratuit,4
torrents are taking foreverrrr. why is it so slow  fuck you youtube for halting my tv watching.,,0
Waiting for mum friend to come he gonna teach me how to drive a land rover  luuv big cars ;) ,,4
"Got back from working at the Foster's, then hung out with Brooke and Holly for a bit. ",,4
Enjoying the public holiday .... at the office ,,0
@vern28 aww thanks!  its getting better yea... how are ya so far? &lt;3,,4
@meriel awww ull get it soon enough ,,4
@shamim86 Want to swap? ,,4
won tickets to see the jonas brothers (: ...but of course I can't go ,,0
@philwill Your target speed for our &quot;race&quot; will be revised accordingly ,,4
I didn't get my free coke glass ,,0
"just had lunch...lol btw, good afternoon ppl ","Je viens de déjeuner...lol au fait, bon après-midi les gens",4
"@riskyrevenge Wait, what? Sick? ","@riskyrevenge Attends, quoi ? Malade ?",0
@syazanaa I'm hungry la.  Healthy food is SO not satisfying.,@syazanaa J'ai faim. La nourriture saine n'est VRAIMENT pas satisfaisante.,0
@tommcfly please tom! say 'hola' to the argentinian fans! ,@tommcfly s'il te plaît Tom ! Dis 'hola' aux fans argentins !,4
@30daysofbikram Go you!  Only 11 more days to go. Have you tried doing doubles?,@30daysofbikram Vas-y ! Plus que 11 jours. As-tu essayé de faire des doubles séances ?,4
@SCottNYdam:  Hope you're mending up well.  I look forward to seeing you buzzing around France soon.  ,@SCottNYdam : J'espère que tu te rétablis bien. J'ai hâte de te voir bientôt en train de bourdonner en France.,4
"@Porfix haha of course I'd say that the Dutch are just a tad cuter  But still, berlin and its inhabitants are the best!","@Porfix haha bien sûr que je dirais que les Néerlandais sont juste un peu plus mignons. Mais quand même, Berlin et ses habitants sont les meilleurs !",4
"@jenwoodhouse well technically May ran outta days, you &amp; I don't have to call it June if we don't wanna  lol","@jenwoodhouse techniquement, mai est à court de jours, toi et moi n'avons pas besoin d'appeler ça juin si on ne veut pas lol",4
I'm gonna cuddle with my dog and play Donkey Kong. My life is pathetic ,Je vais câliner mon chien et jouer à Donkey Kong. Ma vie est pathétique,4
@FrauEngel And I DO love Mars Planets. Loved them before they were out in Germany. British shops are the best ,@FrauEngel Et j'ADORE les Mars Planets. Je les aimais avant qu'ils ne soient disponibles en Allemagne. Les magasins britanniques sont les meilleurs,4
"@jldavid Hey, nice new pic! Sounds like you had a good trip. ","@jldavid Hey, jolie nouvelle photo ! On dirait que tu as passé un bon voyage.",4
I'm extrememly lonely right now! Everyone is out and I'm stuck here doing Maths revision...against my will! Boo! ,Je suis extrêmement seul en ce moment ! Tout le monde est sorti et je suis coincé ici à réviser les maths...contre mon gré ! Bouh !,0
"Of course, as always, Jerry wants some tweaks to the covers... Bah! It wouldn't annoy me so much if he wasn't right ","Bien sûr, comme toujours, Jerry veut quelques ajustements sur les couvertures... Bah ! Ça ne me dérangerait pas autant s'il n'avait pas raison",4
"I miss my friends, I miss my family, I miss my old town! i wanna back home  i dont wanna be here","Mes amis me manquent, ma famille me manque, ma vieille ville me manque ! Je veux rentrer chez moi, je ne veux pas être ici",0
@ESPN_ProdGirl thanks. we had a good team working on this. More stuff to come. ,@ESPN_ProdGirl merci. Nous avions une bonne équipe travaillant sur cela. Plus de choses à venir.,4
por fin viernesssssssssssssssssssssssssssssssss... ,enfin vendrediiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii,4
@MomaMiaCL welcome moma to Twitter! ,,4
"@vickixashton i have.. 19 days left, and.. I Have 10 exams left! ",,0
@billy_norris Enjoy the view! Do you have any more pics to share with us? ,,4
"lol she is definatley insane,if you couldnt tell from the start then you wernt paying much attention ppl!! ",,4
